iteration,norm,normB
358,1.4478370850266352e-11,2.229286912822331e-12
359,1.3796188921366748e-11,2.124243207615277e-12
360,1.3146107829741421e-11,2.0242278471329735e-12
361,1.2526494252105486e-11,1.9287703118147926e-12
362,1.1936593963591479e-11,1.8379509322847292e-12
363,1.1374019463872412e-11,1.7513487961040598e-12
364,1.0838045918671715e-11,1.668816188151264e-12
365,1.0327376560271678e-11,1.5901366122240228e-12
366,9.840856521290983e-12,1.5152948924437852e-12
367,9.377226028900804e-12,1.4438931744797347e-12
368,8.93549918930397e-12,1.3757986614461084e-12
369,8.514295254762366e-12,1.3110078925844022e-12
370,8.112979600735537e-12,1.2492840048458324e-12
371,7.731019302370988e-12,1.1903212219808378e-12
372,7.366689896664333e-12,1.134327647925421e-12
373,7.01959397902701e-12,1.0808349403471274e-12
374,6.688707316586491e-12,1.0299070871051805e-12
375,6.373591701089126e-12,9.81383944589522e-13
376,6.073499448057305e-12,9.351106561864747e-13
377,5.786982962690095e-12,8.911384016208892e-13
378,5.514623123290066e-12,8.490365970844557e-13
379,5.2543757065925225e-12,8.091475354316126e-13
380,5.007380361161314e-12,7.709640294438963e-13
381,4.770986151822514e-12,7.346420372383395e-13
382,4.546275635353405e-12,7.000301141049789e-13
383,4.3322374963072875e-12,6.670422571092243e-13
384,4.128143892857922e-12,6.356033880712203e-13
385,3.933547236670587e-12,6.057209243634669e-13
386,3.748096532415896e-12,5.771509974323777e-13
387,3.5716417358408042e-12,5.499130504414429e-13
388,3.4033223949912847e-12,5.239988613976063e-13
389,3.2427204253203293e-12,4.993384745910568e-13
390,3.0903561431827506e-12,4.757959439351074e-13
391,2.94432825168414e-12,4.5341540442912836e-13
392,2.8059777028665585e-12,4.320106166303178e-13
393,2.6735644194533783e-12,4.116737064441964e-13
394,2.547585338457826e-12,3.9230446171186435e-13
395,2.427735701311092e-12,3.738030695435446e-13
396,2.3131874393309715e-12,3.5614774852807003e-13
397,2.204215845826123e-12,3.394199477005793e-13
398,2.100420639972944e-12,3.2342104737488745e-13
399,2.0014372700240995e-12,3.080969578322036e-13
400,1.9070401435580075e-12,2.9367499646817007e-13
401,1.8171433197901863e-12,2.7984947091082897e-13
402,1.7315844475370305e-12,2.6663983551178766e-13
403,1.650010057533129e-12,2.540253798252769e-13
404,1.5722685060567431e-12,2.420613718944778e-13
405,1.4982960162941512e-12,2.3067497905675864e-13
406,1.4276923020939417e-12,2.1987241984946943e-13
407,1.3603308131793126e-12,2.0946080693094106e-13
408,1.2963850297868662e-12,1.9956915617951253e-13
409,1.2350039147916133e-12,1.9019316328972404e-13
410,1.1769531746945425e-12,1.8120881006268593e-13
411,1.1214830770610206e-12,1.7274090425989349e-13
412,1.0688541136851763e-12,1.6450469895833156e-13
413,1.0181734635754813e-12,1.5676331508608242e-13
414,9.70483223658082e-13,1.494466160498282e-13
415,9.244277103251439e-13,1.4239472811982072e-13
416,8.810873859645661e-13,1.356334615212798e-13
417,8.394802566457009e-13,1.2926999618003433e-13
418,8.000149744073256e-13,1.232117139900915e-13
419,7.623615603267671e-13,1.1735193361481045e-13
420,7.26467390874735e-13,1.1185597359545908e-13
421,6.919684966189726e-13,1.0658063747188271e-13
422,6.59396507863985e-13,1.0152164543076628e-13
423,6.285060347799822e-13,9.672617978343908e-14
424,5.989579262409781e-13,9.224659749005159e-14
425,5.705074353731561e-13,8.788425558257135e-14
426,5.438075634317278e-13,8.374134077619184e-14
427,5.181058169621282e-13,7.974937990992767e-14
428,4.937192075132465e-13,7.603188531127031e-14
429,4.705583468933428e-13,7.241773065768607e-14
430,4.4831312024172296e-13,6.904232847347462e-14
431,4.2723133936662333e-13,6.571892436656206e-14
432,4.068291088075389e-13,6.272971754447044e-14
433,3.880012388628674e-13,5.971629640467229e-14
434,3.694261364706154e-13,5.689498623540316e-14
435,3.5231229494168964e-13,5.4248965826608385e-14
436,3.3544116074845e-13,5.167135624312485e-14
437,3.1980748410010067e-13,4.9233490353306734e-14
438,3.045701250132874e-13,4.686132988309513e-14
439,2.9041702683832146e-13,4.4730607030201704e-14
440,2.768111406700005e-13,4.262244273566088e-14
441,2.6349462692954495e-13,4.0571881915197844e-14
442,2.511428221401575e-13,3.8715926652780316e-14
443,2.3958869060082657e-13,3.683505930465151e-14
444,2.280705292586822e-13,3.511045089343204e-14
445,2.1738628968989282e-13,3.3435626751906526e-14
446,2.0700463923312004e-13,3.186899680074038e-14
447,1.9717513488478534e-13,3.041513283193303e-14
448,1.8819102467389163e-13,2.897850493807764e-14
449,1.7922429635271256e-13,2.7644716160723902e-14
450,1.7085625034723135e-13,2.630551266554385e-14
451,1.6258493556145182e-13,2.500795268484892e-14
452,1.5504422050330831e-13,2.3803861378405554e-14
453,1.476851430006356e-13,2.281864729122087e-14
454,1.4075193920349743e-13,2.1681976393471743e-14
455,1.3421610592296796e-13,2.0644123936729045e-14
456,1.2765125092819788e-13,1.9712922831354737e-14
457,1.218142735130185e-13,1.872443034440791e-14
458,1.160233142389416e-13,1.783135787326756e-14
459,1.1063516431853795e-13,1.7043367086223405e-14
460,1.0523963894465328e-13,1.6235053381120046e-14
461,1.0062879879713672e-13,1.5452488684597592e-14
462,9.54724501807238e-14,1.4684460762417403e-14
463,9.129247628276115e-14,1.4083216828495663e-14
464,8.685945088996639e-14,1.3392507896298606e-14
465,8.300112828764335e-14,1.2750356797580817e-14
466,7.871016770317688e-14,1.2128884849238438e-14
467,7.51606528874368e-14,1.1594665397804525e-14
468,7.161497095887777e-14,1.0923897389254291e-14
469,6.818409554891996e-14,1.0565076664862471e-14
470,6.516045810834568e-14,1.0083189397838223e-14
471,6.181426799171009e-14,9.523338018317912e-15
472,5.909231830879264e-14,9.096890569625509e-15
473,5.6506567226447026e-14,8.60494538337993e-15
474,5.342073284016853e-14,8.30538426653018e-15
475,5.09909942302421e-14,7.837870756360312e-15
476,4.8826965763864506e-14,7.562086833675309e-15
477,4.62782997809347e-14,7.0724112338834935e-15
478,4.4359601384331805e-14,6.809869505809522e-15
479,4.190157821627084e-14,6.490051925546631e-15
480,4.0275893997172016e-14,6.1464422961261385e-15
481,3.821846493452529e-14,5.8316119391693994e-15
482,3.6276579653460076e-14,5.605514051710227e-15
483,3.4672785051845014e-14,5.4278707534888914e-15
484,3.314828711080768e-14,5.068324097124327e-15
485,3.140478933638937e-14,4.864956447371687e-15
486,3.014910660048083e-14,4.587292473798875e-15
487,2.8628342570230013e-14,4.435218096382586e-15
488,2.7160776139390826e-14,4.1749831756464416e-15
489,2.5962353233189013e-14,4.067613993030614e-15
490,2.507171817097231e-14,3.7431264873994455e-15
491,2.3309872608104664e-14,3.6109543191241325e-15
492,2.2672057611750318e-14,3.5528305674243325e-15
493,2.1614051248648883e-14,3.2758781947170895e-15
494,2.028546157213224e-14,3.1561919518091517e-15
495,1.9423974727829418e-14,3.0050057540710006e-15
496,1.866450389438606e-14,2.8833275102737315e-15
497,1.768426339679591e-14,2.7420222570471488e-15
498,1.675964375142862e-14,2.5598617885234553e-15
499,1.6109056558629303e-14,2.4934126193910605e-15
500,1.5346145388138e-14,2.3532366361234986e-15
501,1.4703407352113425e-14,2.1849253647779047e-15
502,1.3592636224862929e-14,2.1654908277550524e-15
503,1.3296168001139927e-14,2.0697948220432673e-15
504,1.2515800360176992e-14,1.8350619598734603e-15
505,1.2103920128431432e-14,1.933117186413001e-15
506,1.1405144859758424e-14,1.7709988988549303e-15
507,1.0887890421851033e-14,1.5869904184572724e-15
508,1.055507727478015e-14,1.6103915569247848e-15
509,9.791386501183775e-15,1.568328180013848e-15
510,9.240097968449516e-15,1.459643792498149e-15
511,9.281848459186353e-15,1.3824429218105404e-15
512,8.587247131558964e-15,1.276530189986136e-15
513,8.060898501769103e-15,1.3162333689257153e-15
514,7.693932215268968e-15,1.2041130388727302e-15
515,7.565052977638561e-15,1.103327770700331e-15
516,6.992681151475602e-15,1.1062749297634027e-15
517,6.7283640091167176e-15,1.0466925283313525e-15
518,6.381293449950077e-15,9.837151709816816e-16
519,6.058633989262338e-15,8.888557877610145e-16
520,5.9985056329435206e-15,9.300771320614648e-16
521,5.504986283457967e-15,8.696139544221911e-16
522,5.423625077641876e-15,8.554913301309967e-16
523,4.981860606203579e-15,7.556069957415667e-16
524,4.8079081016912815e-15,7.75233151475114e-16
525,4.5888256620407e-15,7.156822400407777e-16
526,4.3799521708780354e-15,6.005351106710268e-16
527,4.170437753128983e-15,6.816028541862269e-16
528,3.891151706050584e-15,6.333142568905222e-16
529,3.8361415397863904e-15,5.728686258851893e-16
530,3.700806435408966e-15,4.895855580398016e-16
531,3.45995438892684e-15,5.890299478645891e-16
532,3.1021803605532974e-15,4.573883909863296e-16
533,3.172195568589669e-15,4.835866452841932e-16
534,2.881506405177563e-15,5.06978686081209e-16
535,3.0035539154931376e-15,4.23855108055656e-16
536,2.711095808506922e-15,4.1268922010950775e-16
537,2.4989695902579367e-15,3.9656552676874253e-16
538,2.43605272829135e-15,3.920475055707584e-16
539,2.272891299631869e-15,3.7993216411857435e-16
540,2.2944898742339592e-15,3.3810646143121085e-16
541,2.4147749649452005e-15,3.2835341584827158e-16
542,1.891037493094866e-15,3.546480825136926e-16
543,1.98641229212604e-15,2.469164227061627e-16
544,1.6865141174573354e-15,3.0406689131298024e-16
545,1.853899794673246e-15,2.5748813241687586e-16
546,1.7437538961374537e-15,2.9037840893858424e-16
547,1.650944707856875e-15,2.4377648747674303e-16
548,1.7186797930299414e-15,2.0712336785410207e-16
549,1.3425342124273997e-15,2.324270529436321e-16
550,1.1992251537462492e-15,1.664249981604895e-16
551,1.507683604472424e-15,2.6342677029622976e-16
552,1.2723904739164992e-15,1.510704135196192e-16
553,1.3595344812263805e-15,1.7197401463156138e-16
554,1.0104125573585181e-15,2.519114758552286e-16
555,1.0683336379000135e-15,1.673985683655457e-16
556,1.1862718827518224e-15,1.2818186235990491e-16
557,8.808700491806841e-16,1.6068446818825204e-16
558,9.951885447289864e-16,1.958010289948917e-16
559,1.1304766569829133e-15,1.1698777571738765e-16
560,8.539432498260889e-16,2.388884921142588e-16
561,8.67382792020734e-16,1.0998748775739141e-16
562,8.403672516251385e-16,1.0949389893418967e-16
563,6.27793590282321e-16,1.8450152239763333e-16
564,6.492054087360451e-16,9.770051323749143e-17
565,9.162576663978935e-16,1.3274885683554194e-16
566,6.662117532293393e-16,9.212018680754104e-17
567,5.543804032563646e-16,8.673617379884035e-17
