iteration,norm,normB
506,4.653393703427249e-16,1.8631931528314482e-16
507,5.564975606931872e-16,1.8888581794241076e-16
508,3.419473961717066e-16,1.6714670578796142e-16
509,5.810831687190879e-16,7.858125020761362e-17
510,8.073455985843702e-17,5.551115123125783e-17
511,2.782812235088733e-16,1.1862261865335482e-16
512,4.0232871298811243e-16,6.947562107041945e-17
513,2.0488839463611777e-16,5.551115123125783e-17
514,3.420793763364772e-16,2.7755575615628914e-17
515,2.8291420039036267e-16,1.1102230246251565e-16
516,4.653393703427249e-16,1.8631931528314482e-16
517,5.564975606931872e-16,1.8888581794241076e-16
518,3.419473961717066e-16,1.6714670578796142e-16
519,5.810831687190879e-16,7.858125020761362e-17
520,8.073455985843702e-17,5.551115123125783e-17
521,2.782812235088733e-16,1.1862261865335482e-16
522,4.0232871298811243e-16,6.947562107041945e-17
523,2.0488839463611777e-16,5.551115123125783e-17
524,3.420793763364772e-16,2.7755575615628914e-17
525,2.8291420039036267e-16,1.1102230246251565e-16
526,4.653393703427249e-16,1.8631931528314482e-16
527,5.564975606931872e-16,1.8888581794241076e-16
528,3.419473961717066e-16,1.6714670578796142e-16
529,5.810831687190879e-16,7.858125020761362e-17
530,8.073455985843702e-17,5.551115123125783e-17
531,2.782812235088733e-16,1.1862261865335482e-16
532,4.0232871298811243e-16,6.947562107041945e-17
533,2.0488839463611777e-16,5.551115123125783e-17
534,3.420793763364772e-16,2.7755575615628914e-17
535,2.8291420039036267e-16,1.1102230246251565e-16
536,4.653393703427249e-16,1.8631931528314482e-16
537,5.564975606931872e-16,1.8888581794241076e-16
538,3.419473961717066e-16,1.6714670578796142e-16
539,5.810831687190879e-16,7.858125020761362e-17
540,8.073455985843702e-17,5.551115123125783e-17
541,2.782812235088733e-16,1.1862261865335482e-16
542,4.0232871298811243e-16,6.947562107041945e-17
543,2.0488839463611777e-16,5.551115123125783e-17
544,3.420793763364772e-16,2.7755575615628914e-17
545,2.8291420039036267e-16,1.1102230246251565e-16
546,4.653393703427249e-16,1.8631931528314482e-16
547,5.564975606931872e-16,1.8888581794241076e-16
548,3.419473961717066e-16,1.6714670578796142e-16
549,5.810831687190879e-16,7.858125020761362e-17
550,8.073455985843702e-17,5.551115123125783e-17
551,2.782812235088733e-16,1.1862261865335482e-16
552,4.0232871298811243e-16,6.947562107041945e-17
553,2.0488839463611777e-16,5.551115123125783e-17
554,3.420793763364772e-16,2.7755575615628914e-17
555,2.8291420039036267e-16,1.1102230246251565e-16
556,4.653393703427249e-16,1.8631931528314482e-16
557,5.564975606931872e-16,1.8888581794241076e-16
558,3.419473961717066e-16,1.6714670578796142e-16
559,5.810831687190879e-16,7.858125020761362e-17
560,8.073455985843702e-17,5.551115123125783e-17
561,2.782812235088733e-16,1.1862261865335482e-16
562,4.0232871298811243e-16,6.947562107041945e-17
563,2.0488839463611777e-16,5.551115123125783e-17
564,3.420793763364772e-16,2.7755575615628914e-17
565,2.8291420039036267e-16,1.1102230246251565e-16
566,4.653393703427249e-16,1.8631931528314482e-16
567,5.564975606931872e-16,1.8888581794241076e-16
568,3.419473961717066e-16,1.6714670578796142e-16
569,5.810831687190879e-16,7.858125020761362e-17
570,8.073455985843702e-17,5.551115123125783e-17
571,2.782812235088733e-16,1.1862261865335482e-16
572,4.0232871298811243e-16,6.947562107041945e-17
573,2.0488839463611777e-16,5.551115123125783e-17
574,3.420793763364772e-16,2.7755575615628914e-17
